Filename,Description,Category,SubCategory,Library,Duration,Manufacturer,BitDepth,SampleRate,Channels,Designer,Keywords,URL,Source,Notes
Card_Game_Action_Drip_Fire_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.285,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Escalate_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.006,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Escalate_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.865,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Genie_Uncover_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:02.382,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Gird_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.683,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Gird_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.243,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Gird_Water_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:02.987,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Health_Upgrade_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.708,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Health_Upgrade_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.657,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Magic_Sword_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:02.436,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Negative_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.656,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Push_Wind_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.961,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Push_Wind_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.351,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Slow_Mini_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.912,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Splash_Small_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.165,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Splash_Small_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.209,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Stomp_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.047,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tech_Fire_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.833,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tech_Fire_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.854,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tech_Release_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.614,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tech_Release_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.755,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tech_Release_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.975,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tech_Release_Bubble_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.633,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tornado_Swallow_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.310,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tornado_Swallow_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:02.010,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Tornado_Swallow_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:02.530,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Wall_Fire_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.161,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Wall_Fire_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:01.253,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Water_Shot_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:02.532,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Water_Shot_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:02.214,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Water_Shot_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:02.663,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Water_Splash_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.777,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Action_Water_Splash_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Action,Card Game,00:00.775,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Hit, Collect, Power, Up, Item, Touch, Push, Upgrade, Bash, Air, Magic, Fantasy, Game, Cartoon",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Advance_Water_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.750,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Advance_Water_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.447,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Advance_Water_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.761,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Cursed_Wind_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.617,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Cursed_Wind_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.389,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Cursed_Wind_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.695,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Cursed_Wind_04.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.919,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_End_Round_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.534,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_End_Turn_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:02.066,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Entrance_.01wav.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:03.509,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Entrance_.02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:02.171,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Entrance_.03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:04.130,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Gong_Warning_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.986,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Lock_Wisp_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.900,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Lock_Wisp_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.921,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Next_Round_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.995,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Time_Freeze_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.222,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Time_Up_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:03.027,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Turn_Pass_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.331,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Turn_Pass_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.768,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Your_Turn_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.511,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Alert_Your_Turn_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.333,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Ambience_Beach.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Nature,Card Game,01:16.299,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Nature, Organic, Weather, Tonal, Ambience, Loop, Background, Sound, Effect, Game, Mobile, App, Fantasy, Steady, Looping, Loop-able, Light, Wind, Water",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
